year,date,statefips,countyfips,ctfips,latitude,longitude,ds_pm_pred,ds_pm_stdd
2013,15JUN2013,39,39013,39013010100,40.11903,-80.75492,12.261,2.4858
2013,15JUN2013,18,18057,18057110300,40.11904,-86.19216,14.4846,3.3544
2013,15JUN2013,42,42091,42091204009,40.1191,-75.27591,10.0903,1.9448
2013,15JUN2013,34,34005,34005701301,40.1191,-74.80962,10.1489,2.0314
2013,15JUN2013,18,18057,18057110100,40.11914,-85.92196,14.6129,3.1772
2013,15JUN2013,39,39109,39109315300,40.11932,-84.24598,14.6691,3.5067
2013,15JUN2013,34,34029,34029713201,40.11944,-74.10547,10.0956,2.2422
2013,15JUN2013,42,42091,42091203500,40.11955,-75.32638,9.9949,1.9948
2013,15JUN2013,18,18107,18107956700,40.11968,-86.77568,13.2117,3.1373
2013,15JUN2013,39,39037,39037555000,40.11968,-84.63003,14.4798,3.3783
2013,15JUN2013,39,39049,39049006990,40.11979,-82.95907,13.3813,2.6979
2013,15JUN2013,39,39049,39049007043,40.12009,-83.00611,13.6212,2.7411
2013,15JUN2013,49,49049,49049003201,40.12011,-111.64724,4.4191,0.8952
2013,15JUN2013,8,8123,8123002017,40.12052,-104.98968,6.8427,1.3617
2013,15JUN2013,42,42017,42017100207,40.12089,-74.94521,10.2354,1.9793
2013,15JUN2013,39,39049,39049007201,40.12107,-82.82504,13.0286,2.8349
2013,15JUN2013,42,42101,42101035800,40.12123,-75.02531,10.2804,1.9372
2013,15JUN2013,39,39049,39049006384,40.12178,-83.07386,13.6607,2.8293
2013,15JUN2013,42,42111,42111020500,40.12186,-78.96151,11.4779,2.9381
2013,15JUN2013,42,42133,42133020922,40.12204,-76.82756,9.2672,1.902
2013,15JUN2013,39,39109,39109315002,40.12219,-84.28769,14.6388,3.5566
2013,15JUN2013,42,42091,42091201407,40.12219,-75.17059,10.3006,2.0285
2013,15JUN2013,54,54069,54069002100,40.1222,-80.58218,12.0901,2.4033
2013,15JUN2013,42,42091,42091203803,40.1222,-75.35421,9.9076,1.9559
2013,15JUN2013,39,39049,39049006383,40.12237,-83.09538,13.6886,2.8577
2013,15JUN2013,42,42091,42091201703,40.1224,-75.1494,10.286,2.0052
2013,15JUN2013,49,49049,49049010304,40.12252,-111.6188,4.4525,0.92257
2013,15JUN2013,42,42091,42091203403,40.12257,-75.37589,9.9621,1.9711
2013,15JUN2013,42,42091,42091201608,40.12259,-75.10725,10.3755,2.0159
2013,15JUN2013,42,42091,42091203601,40.12263,-75.33768,9.964,1.9429
2013,15JUN2013,39,39049,39049007010,40.12295,-82.93707,13.4062,2.7539
2013,15JUN2013,42,42029,42029311500,40.12306,-75.8245,9.6568,2.0868
2013,15JUN2013,42,42091,42091210600,40.1232,-75.29997,10.0899,1.9798
2013,15JUN2013,42,42101,42101036502,40.12346,-74.99951,10.2754,1.9699
2013,15JUN2013,34,34029,34029717300,40.12347,-74.41977,9.7814,2.1054
2013,15JUN2013,8,8107,8107000800,40.12363,-106.81614,5.2347,1.6115
2013,15JUN2013,42,42071,42071012700,40.12415,-76.03331,9.9572,2.1467
2013,15JUN2013,17,17019,17019000200,40.12426,-88.2329,9.012,1.7509
2013,15JUN2013,42,42125,42125761000,40.12428,-80.07576,12.3938,2.5424
2013,15JUN2013,17,17183,17183000100,40.12438,-87.62724,10.8904,2.6467
2013,15JUN2013,39,39049,39049007020,40.12439,-82.91795,13.3296,2.7397
2013,15JUN2013,34,34025,34025809301,40.12455,-74.05173,10.2544,2.2934
2013,15JUN2013,39,39049,39049007041,40.12477,-83.0247,13.5905,2.7726
2013,15JUN2013,42,42091,42091203000,40.1248,-75.23268,10.1315,2.0109
2013,15JUN2013,42,42091,42091206007,40.12481,-75.44038,9.9491,2.0553
2013,15JUN2013,17,17019,17019005401,40.12489,-88.19483,9.0976,1.8713
2013,15JUN2013,42,42091,42091201607,40.12489,-75.12243,10.3022,2.0582
2013,15JUN2013,18,18095,18095001500,40.12493,-85.71867,14.2449,2.9263
2013,15JUN2013,39,39049,39049007048,40.12526,-82.98802,13.5484,2.8053
2013,15JUN2013,42,42029,42029300900,40.12528,-75.51221,9.8093,2.0807
2013,15JUN2013,39,39049,39049006391,40.12535,-83.04667,13.5645,2.8333
2013,15JUN2013,17,17183,17183000300,40.1254,-87.60694,10.9108,2.7136
2013,15JUN2013,42,42029,42029301800,40.1257,-75.6476,9.6796,2.0869
2013,15JUN2013,42,42071,42071013000,40.12578,-76.17743,10.0771,2.12
2013,15JUN2013,42,42091,42091203801,40.12609,-75.35009,9.905,1.9296
2013,15JUN2013,39,39049,39049010400,40.12631,-83.16016,13.7506,2.9963
2013,15JUN2013,34,34029,34029717002,40.12662,-74.25805,9.8574,2.1543
2013,15JUN2013,34,34025,34025811304,40.12663,-74.23153,9.854,2.143
2013,15JUN2013,42,42091,42091200106,40.12691,-75.07743,10.3096,2.0155
2013,15JUN2013,17,17183,17183000200,40.12698,-87.61777,10.8197,2.7363
2013,15JUN2013,8,8123,8123002010,40.12747,-105.02118,6.7368,1.3917
2013,15JUN2013,42,42091,42091201606,40.12767,-75.12922,10.234,2.0046
2013,15JUN2013,42,42017,42017100403,40.12773,-74.83873,10.1347,1.9347
2013,15JUN2013,17,17183,17183011200,40.12774,-87.56616,10.98,2.6438
2013,15JUN2013,42,42091,42091206006,40.12785,-75.41756,9.9378,1.9713
2013,15JUN2013,42,42091,42091203602,40.128,-75.33233,9.9808,1.8889
2013,15JUN2013,17,17019,17019000902,40.12831,-88.31484,8.4914,1.7069
2013,15JUN2013,8,8123,8123001906,40.12839,-104.81646,6.9394,1.4327
2013,15JUN2013,42,42029,42029300800,40.12847,-75.53373,9.8864,2.0903
2013,15JUN2013,17,17019,17019005300,40.12859,-88.21926,9.0124,1.8634
2013,15JUN2013,17,17019,17019000700,40.1291,-88.24654,8.8944,1.7702
2013,15JUN2013,17,17183,17183010800,40.12925,-87.83859,10.1287,2.4444
2013,15JUN2013,39,39037,39037550100,40.1293,-84.64668,14.5562,3.4545
2013,15JUN2013,42,42101,42101036501,40.1293,-75.0132,10.204,1.9852
2013,15JUN2013,39,39013,39013010300,40.12935,-80.83759,12.456,2.6025
2013,15JUN2013,39,39049,39049006236,40.12946,-83.12922,13.7958,2.9338
2013,15JUN2013,17,17169,17169970200,40.12949,-90.55106,10.9347,2.9733
2013,15JUN2013,17,17019,17019000901,40.12979,-88.2683,8.7523,1.7352
2013,15JUN2013,39,39059,39059977200,40.12988,-81.59181,12.9141,3.3318
2013,15JUN2013,42,42029,42029300700,40.13007,-75.51792,9.8171,2.0824
2013,15JUN2013,29,29079,29079960100,40.1301,-93.48204,7.8304,2.324
2013,15JUN2013,42,42071,42071010801,40.13012,-76.6229,9.658,2.0211
2013,15JUN2013,42,42055,42055010100,40.1304,-77.76453,9.5571,2.4267
2013,15JUN2013,34,34025,34025809200,40.13074,-74.0357,10.3673,2.3536
2013,15JUN2013,6,6035,6035040600,40.13117,-120.15311,3.1689,0.80961
2013,15JUN2013,18,18011,18011810100,40.13127,-86.40238,14.3251,3.3233
2013,15JUN2013,42,42091,42091203402,40.13135,-75.3928,9.9909,1.9455
2013,15JUN2013,42,42091,42091201605,40.13139,-75.14251,10.3048,1.9753
2013,15JUN2013,39,39049,39049007044,40.13148,-83.00496,13.5537,2.774
2013,15JUN2013,31,31133,31133967800,40.13155,-96.2371,6.11,1.7411
2013,15JUN2013,34,34005,34005704200,40.13156,-74.71696,10.1462,2.0999
2013,15JUN2013,39,39021,39021010400,40.13201,-83.78154,14.104,3.1799
2013,15JUN2013,39,39049,39049006393,40.13201,-83.08068,13.6717,2.908
2013,15JUN2013,42,42129,42129805600,40.13219,-79.86422,13.1098,2.7127
2013,15JUN2013,39,39049,39049006394,40.13234,-83.06626,13.7344,2.8905
2013,15JUN2013,42,42091,42091204010,40.13258,-75.29222,10.0957,2.0077
2013,15JUN2013,34,34029,34029717102,40.13264,-74.30553,9.7898,2.0884
2013,15JUN2013,42,42029,42029301000,40.13271,-75.563,9.7845,2.0803
2013,15JUN2013,18,18057,18057110202,40.13281,-86.03256,14.646,3.3133
2013,15JUN2013,17,17107,17107953300,40.13364,-89.36937,7.076,1.6384
2013,15JUN2013,18,18095,18095001300,40.13369,-85.65102,14.2174,2.7714
2013,15JUN2013,17,17019,17019005402,40.13371,-88.15781,9.1181,1.8979
2013,15JUN2013,39,39037,39037540100,40.13376,-84.4913,14.6363,3.3917
2013,15JUN2013,31,31095,31095963800,40.13385,-97.18442,6.0358,1.7175
2013,15JUN2013,54,54069,54069002000,40.13403,-80.65832,12.243,2.501
2013,15JUN2013,34,34025,34025808800,40.13408,-74.0579,10.2873,2.3698
2013,15JUN2013,42,42017,42017100212,40.13462,-74.9138,10.1152,1.9095
2013,15JUN2013,42,42029,42029301700,40.13464,-75.73884,9.6585,2.1147
2013,15JUN2013,42,42091,42091201604,40.13472,-75.13487,10.2774,2.0332
2013,15JUN2013,18,18095,18095001400,40.13478,-85.67704,14.3001,2.8855
2013,15JUN2013,42,42017,42017100206,40.13479,-74.94417,10.1639,1.9266
2013,15JUN2013,34,34025,34025808702,40.13494,-74.11024,10.0931,2.2656
2013,15JUN2013,42,42071,42071010502,40.13504,-76.44599,9.9939,2.1653
2013,15JUN2013,8,8123,8123002018,40.1351,-104.96085,6.7329,1.3136
2013,15JUN2013,49,49049,49049010503,40.13521,-111.71695,4.6732,0.94109
2013,15JUN2013,42,42091,42091200104,40.13521,-75.03529,10.2736,1.9804
2013,15JUN2013,42,42125,42125783300,40.13542,-79.89754,13.1014,2.7301
2013,15JUN2013,42,42091,42091201406,40.13591,-75.16364,10.3029,2.0607
2013,15JUN2013,34,34029,34029717001,40.13599,-74.25341,9.8375,2.1743
2013,15JUN2013,17,17183,17183000800,40.13615,-87.66914,10.6394,2.6268
2013,15JUN2013,42,42017,42017100401,40.1362,-74.8743,10.118,1.9159
2013,15JUN2013,42,42091,42091203401,40.13673,-75.36599,10.0054,1.9969
2013,15JUN2013,42,42091,42091203208,40.13698,-75.26355,10.1626,2.0472
2013,15JUN2013,42,42129,42129808600,40.13713,-79.31095,12.2785,2.886
2013,15JUN2013,42,42133,42133020310,40.13726,-76.95746,8.9976,1.8411
2013,15JUN2013,42,42017,42017100201,40.13748,-74.97506,10.255,2.0018
2013,15JUN2013,42,42071,42071012102,40.13749,-76.27814,10.1734,2.0999
2013,15JUN2013,42,42017,42017100402,40.13788,-74.8575,10.1385,1.9671
2013,15JUN2013,39,39041,39041011710,40.13895,-82.90615,13.2346,2.7293
2013,15JUN2013,42,42091,42091203700,40.13897,-75.34701,10.0227,2.0208
2013,15JUN2013,42,42017,42017105900,40.14014,-74.81084,10.1408,1.9805
2013,15JUN2013,49,49049,49049010303,40.14025,-111.5663,4.5556,0.95803
2013,15JUN2013,17,17183,17183000600,40.14028,-87.63217,10.7495,2.6032
2013,15JUN2013,42,42091,42091203304,40.14029,-75.32778,10.0252,1.9431
2013,15JUN2013,42,42129,42129805901,40.14033,-79.7872,13.2784,2.7987
2013,15JUN2013,42,42091,42091200309,40.14036,-75.10597,10.3724,2.0913
2013,15JUN2013,42,42091,42091200200,40.14063,-75.06707,10.3356,2.0352
2013,15JUN2013,42,42071,42071012602,40.14093,-75.9497,9.7841,2.0756
2013,15JUN2013,42,42091,42091201603,40.14108,-75.12818,10.3126,2.0216
2013,15JUN2013,42,42091,42091206102,40.14132,-75.47652,9.8626,2.0663
2013,15JUN2013,42,42017,42017100404,40.14199,-74.83318,10.0776,1.9576
2013,15JUN2013,42,42125,42125783200,40.14215,-79.90371,13.0242,2.7743
2013,15JUN2013,42,42091,42091203303,40.14228,-75.31472,10.0396,1.9713
2013,15JUN2013,42,42125,42125781700,40.14242,-79.95668,12.7704,2.6365
2013,15JUN2013,39,39013,39013010600,40.1425,-81.05168,12.8242,2.8935
2013,15JUN2013,42,42017,42017101401,40.14343,-75.00724,10.1781,1.935
2013,15JUN2013,17,17019,17019010700,40.14354,-88.03563,9.3864,2.0904
2013,15JUN2013,42,42091,42091201411,40.14383,-75.21293,10.272,2.0483
2013,15JUN2013,18,18095,18095011000,40.14439,-85.81648,14.5129,3.0712
2013,15JUN2013,39,39041,39041012400,40.14476,-82.97467,13.4139,2.7826
2013,15JUN2013,8,8013,8013013213,40.14496,-105.16741,6.6278,1.3459
2013,15JUN2013,42,42029,42029300600,40.14508,-75.51825,9.9349,2.148
2013,15JUN2013,17,17107,17107953400,40.14549,-89.39732,7.1761,1.7234
2013,15JUN2013,42,42017,42017100211,40.14549,-74.93371,10.0913,1.9105
2013,15JUN2013,42,42129,42129806800,40.1461,-79.53634,13.0559,2.8119
2013,15JUN2013,42,42125,42125731000,40.14617,-80.42212,11.8492,2.3684
2013,15JUN2013,39,39159,39159050601,40.1463,-83.20797,13.875,3.0823
2013,15JUN2013,42,42129,42129805500,40.14646,-79.88139,13.1585,2.7305
2013,15JUN2013,42,42091,42091200310,40.14676,-75.09291,10.3394,2.1136
2013,15JUN2013,42,42017,42017106000,40.14698,-74.90356,10.1755,1.943
2013,15JUN2013,34,34029,34029717200,40.14715,-74.35431,9.8123,2.1957
2013,15JUN2013,42,42129,42129806200,40.14721,-79.69057,13.3793,2.9137
2013,15JUN2013,42,42017,42017100811,40.14722,-74.89365,10.158,1.9145
2013,15JUN2013,42,42091,42091201404,40.14733,-75.18811,10.1741,1.9846
2013,15JUN2013,39,39041,39041011421,40.14758,-83.06315,13.6475,2.9449
2013,15JUN2013,39,39041,39041011561,40.14777,-83.01813,13.5316,2.8379
2013,15JUN2013,42,42071,42071010702,40.14793,-76.59646,9.7343,2.0765
2013,15JUN2013,39,39041,39041011411,40.14817,-83.14116,13.7565,2.9868
2013,15JUN2013,17,17039,17039971800,40.14818,-88.94913,5.9744,1.3756
2013,15JUN2013,42,42125,42125752700,40.14834,-80.26346,11.9748,2.3026
2013,15JUN2013,42,42133,42133020921,40.14878,-76.78373,9.3776,1.9823
2013,15JUN2013,8,8013,8013013210,40.14901,-105.11778,6.6358,1.29
2013,15JUN2013,34,34005,34005701700,40.14925,-74.70836,10.1707,2.061
2013,15JUN2013,49,49049,49049003106,40.14934,-111.60414,4.5936,0.95138
2013,15JUN2013,39,39041,39041011430,40.14942,-83.10584,13.8327,2.9994
2013,15JUN2013,34,34025,34025808701,40.14969,-74.07845,10.2576,2.3136
2013,15JUN2013,34,34025,34025811402,40.14974,-74.21884,9.8377,2.1375
2013,15JUN2013,42,42091,42091200308,40.14982,-75.12384,10.3097,2.0815
2013,15JUN2013,8,8013,8013013202,40.1499,-105.22685,6.5942,1.3667
2013,15JUN2013,39,39109,39109320100,40.14995,-84.37819,14.6666,3.5208
2013,15JUN2013,34,34025,34025811303,40.15003,-74.24259,9.8538,2.1712
2013,15JUN2013,17,17019,17019000800,40.15019,-88.24721,8.7185,1.7004
2013,15JUN2013,42,42125,42125782700,40.1502,-79.90836,13.0291,2.7303
2013,15JUN2013,8,8123,8123002502,40.15048,-104.3864,6.9133,1.6985
2013,15JUN2013,31,31147,31147964500,40.15049,-95.59264,6.4554,1.8578
2013,15JUN2013,42,42091,42091206005,40.15065,-75.39327,9.9837,2.0143
2013,15JUN2013,17,17147,17147954500,40.15099,-88.57045,6.8768,1.5062
2013,15JUN2013,17,17039,17039971700,40.15104,-88.97134,5.9416,1.3654
2013,15JUN2013,8,8123,8123002021,40.15112,-104.90867,6.7855,1.3789
2013,15JUN2013,17,17183,17183000400,40.15115,-87.5661,10.8454,2.644
2013,15JUN2013,42,42009,42009960300,40.15142,-78.59344,11.196,2.971
2013,15JUN2013,42,42017,42017100805,40.15145,-74.87309,10.0974,1.8887
2013,15JUN2013,34,34029,34029717101,40.15148,-74.28447,9.7819,2.1571
2013,15JUN2013,8,8087,8087000600,40.15152,-103.83844,7.211,2.014
2013,15JUN2013,42,42091,42091200103,40.15182,-75.05743,10.2179,1.9797
2013,15JUN2013,17,17019,17019010604,40.15203,-88.30268,8.4263,1.7019
2013,15JUN2013,31,31095,31095963700,40.15206,-97.15729,6.048,1.7781
2013,15JUN2013,34,34025,34025808900,40.15217,-74.04291,10.319,2.432
2013,15JUN2013,8,8087,8087000800,40.15223,-103.61532,7.1738,2.1305
2013,15JUN2013,42,42129,42129805200,40.15231,-79.87465,13.1402,2.6871
2013,15JUN2013,42,42071,42071012001,40.15233,-76.29733,10.108,2.1711
2013,15JUN2013,42,42017,42017101405,40.1524,-74.98655,10.2069,1.9924
2013,15JUN2013,6,6103,6103000700,40.15264,-122.24283,3.731,0.95251
2013,15JUN2013,42,42091,42091201302,40.1527,-75.22262,10.2166,2.0118
2013,15JUN2013,17,17125,17125956600,40.15284,-90.11866,10.2352,2.6665
2013,15JUN2013,42,42133,42133020222,40.15295,-76.8905,9.1373,1.8632
2013,15JUN2013,8,8013,8013013212,40.15302,-105.14247,6.5594,1.2757
2013,15JUN2013,42,42129,42129806700,40.15314,-79.54651,13.1902,2.9349
2013,15JUN2013,18,18107,18107956800,40.15331,-86.97612,12.5651,3.036
2013,15JUN2013,39,39041,39041011762,40.15343,-82.93353,13.3916,2.7659
2013,15JUN2013,34,34025,34025811401,40.15354,-74.20502,9.8562,2.1582
2013,15JUN2013,34,34025,34025809100,40.15365,-74.02739,10.3537,2.3674
2013,15JUN2013,42,42091,42091200307,40.15373,-75.11434,10.2097,1.9993
2013,15JUN2013,39,39021,39021010200,40.15379,-83.9676,13.9558,3.1688
2013,15JUN2013,42,42017,42017105812,40.15382,-74.82114,10.1605,2.0191
2013,15JUN2013,49,49049,49049003103,40.15393,-111.58909,4.585,0.93991
2013,15JUN2013,42,42017,42017980000,40.15424,-74.76479,10.1194,1.9425
2013,15JUN2013,42,42091,42091203205,40.1546,-75.24698,10.1054,2.0031
2013,15JUN2013,42,42017,42017100408,40.15465,-74.84221,10.1752,1.999
2013,15JUN2013,17,17183,17183000700,40.1547,-87.66268,10.6377,2.5977
2013,15JUN2013,34,34025,34025811900,40.15495,-74.52827,9.9539,2.1474
2013,15JUN2013,42,42017,42017101100,40.15517,-74.9145,10.1644,1.9599
2013,15JUN2013,18,18035,18035002200,40.15529,-85.2725,13.577,2.8876
2013,15JUN2013,42,42017,42017100804,40.15549,-74.88296,10.0491,1.9429
2013,15JUN2013,42,42091,42091201408,40.15552,-75.1611,10.1584,1.9761
2013,15JUN2013,42,42071,42071012002,40.15567,-76.31144,10.0652,2.0902
2013,15JUN2013,42,42091,42091206004,40.15569,-75.41109,9.9298,2.018
2013,15JUN2013,42,42091,42091203207,40.15663,-75.2753,10.1147,2.0714
2013,15JUN2013,18,18135,18135951800,40.15676,-84.99724,13.8024,3.1345
2013,15JUN2013,49,49049,49049003104,40.15701,-111.56714,4.6231,0.98559
2013,15JUN2013,42,42041,42041981606,40.15716,-76.98181,8.9888,1.9343
2013,15JUN2013,39,39109,39109300100,40.15773,-84.19088,14.3679,3.3823
2013,15JUN2013,42,42071,42071012402,40.15795,-76.20329,9.9492,2.1206
2013,15JUN2013,6,6023,6023011500,40.15804,-123.96005,1.5993,0.44752
2013,15JUN2013,34,34025,34025811502,40.15866,-74.16061,9.9339,2.2519
2013,15JUN2013,8,8123,8123002019,40.15891,-104.96031,6.7404,1.3326
2013,15JUN2013,42,42091,42091203203,40.15894,-75.30826,10.0312,1.9878
2013,15JUN2013,17,17183,17183000500,40.15899,-87.60648,10.7398,2.6779
2013,15JUN2013,42,42129,42129805400,40.15927,-79.89082,13.2102,2.7206
2013,15JUN2013,42,42071,42071010701,40.15932,-76.60174,9.6595,2.068
2013,15JUN2013,39,39089,39089755300,40.15958,-82.70857,12.7816,2.8991
2013,15JUN2013,42,42091,42091203302,40.1596,-75.35023,10.0614,2.0314
2013,15JUN2013,42,42091,42091201301,40.15976,-75.22036,10.1893,2.0184
2013,15JUN2013,34,34005,34005981802,40.15999,-74.67133,10.1695,2.0375
2013,15JUN2013,18,18035,18035001700,40.16006,-85.41511,13.6375,2.7852
2013,15JUN2013,42,42129,42129806900,40.16035,-79.52235,13.1812,2.8672
2013,15JUN2013,42,42091,42091201410,40.16047,-75.20897,10.1759,2.0119
2013,15JUN2013,42,42017,42017101503,40.16059,-75.03698,10.2868,2.1064
2013,15JUN2013,8,8123,8123002020,40.16068,-104.93278,6.7533,1.383
2013,15JUN2013,18,18135,18135951700,40.16097,-84.96076,13.8919,3.2627
2013,15JUN2013,39,39041,39041011740,40.16101,-82.89069,13.2336,2.8911
2013,15JUN2013,18,18045,18045957800,40.16102,-87.35679,11.4761,2.8867
2013,15JUN2013,8,8087,8087000200,40.16104,-104.02707,7.1281,1.9326
2013,15JUN2013,17,17107,17107953200,40.16129,-89.345,6.7616,1.615
2013,15JUN2013,42,42041,42041011700,40.16138,-77.06987,8.7901,1.8647
2013,15JUN2013,42,42017,42017101404,40.16171,-75.00111,10.2897,2.013
2013,15JUN2013,39,39159,39159050700,40.16191,-83.38956,13.8351,3.1277
2013,15JUN2013,49,49049,49049003105,40.16233,-111.60025,4.6576,0.93962
2013,15JUN2013,18,18135,18135951900,40.1626,-85.12073,13.6008,3.0724
2013,15JUN2013,42,42009,42009960400,40.16271,-78.38079,10.8401,2.8175
2013,15JUN2013,8,8013,8013013401,40.16283,-105.0922,6.5796,1.2614
2013,15JUN2013,42,42071,42071010400,40.163,-76.39649,9.9552,2.0957
2013,15JUN2013,42,42017,42017101403,40.16373,-74.96412,10.1843,1.8833
2013,15JUN2013,42,42017,42017100900,40.16387,-74.93898,10.1306,1.9592
2013,15JUN2013,42,42041,42041012501,40.16413,-77.199,8.6693,1.8262
2013,15JUN2013,42,42017,42017105811,40.16441,-74.82226,10.1573,1.9357
2013,15JUN2013,18,18035,18035002100,40.16447,-85.34937,13.6956,2.831
2013,15JUN2013,42,42017,42017100406,40.16459,-74.85266,10.114,1.8829
2013,15JUN2013,8,8013,8013013402,40.16464,-105.06985,6.6134,1.3009
2013,15JUN2013,42,42071,42071012104,40.16468,-76.26367,10.0273,2.1459
2013,15JUN2013,49,49049,49049002901,40.16473,-111.63106,4.7095,0.94477
2013,15JUN2013,42,42041,42041012800,40.1648,-77.38045,8.7782,2.053
2013,15JUN2013,39,39041,39041011730,40.16492,-82.91216,13.3084,2.8616
2013,15JUN2013,39,39021,39021011506,40.16516,-83.54502,13.8236,3.2153
2013,15JUN2013,18,18035,18035002401,40.16551,-85.50554,13.916,2.8724
2013,15JUN2013,42,42125,42125754200,40.16554,-80.23229,12.0189,2.3484
2013,15JUN2013,17,17039,17039971600,40.16573,-89.05766,5.7741,1.3129
2013,15JUN2013,42,42017,42017100407,40.16599,-74.83408,10.1837,1.9517
2013,15JUN2013,39,39041,39041011520,40.16601,-83.02369,13.5205,2.9336
2013,15JUN2013,42,42129,42129805800,40.16601,-79.84763,13.2591,2.7831
2013,15JUN2013,42,42129,42129806600,40.16601,-79.59941,13.2219,2.8196
2013,15JUN2013,39,39041,39041011530,40.16607,-83.00028,13.5856,2.89
2013,15JUN2013,39,39041,39041011540,40.16626,-82.96549,13.3733,2.8708
2013,15JUN2013,42,42091,42091200306,40.16628,-75.08445,10.2296,2.0295
2013,15JUN2013,8,8013,8013013302,40.16647,-105.11496,6.5934,1.2928
2013,15JUN2013,42,42071,42071010600,40.16673,-76.5483,9.7032,2.0636
2013,15JUN2013,34,34025,34025811200,40.16715,-74.21117,9.9263,2.1498
2013,15JUN2013,29,29111,29111970200,40.16722,-91.8081,10.7358,2.6999
2013,15JUN2013,17,17039,17039971500,40.16726,-88.84823,5.8857,1.3831
2013,15JUN2013,42,42125,42125755200,40.16745,-80.17786,12.0734,2.4271
2013,15JUN2013,42,42091,42091200301,40.16752,-75.12265,10.2217,2.0361
2013,15JUN2013,34,34005,34005701502,40.16755,-74.69446,10.1022,2.009
2013,15JUN2013,39,39041,39041011760,40.16837,-82.81027,13.057,2.944
2013,15JUN2013,42,42029,42029311000,40.16842,-75.59473,9.8795,2.1824
2013,15JUN2013,42,42091,42091206104,40.16843,-75.47498,9.9197,2.0737
2013,15JUN2013,17,17107,17107953100,40.16881,-89.38544,6.8615,1.5746
2013,15JUN2013,39,39089,39089754400,40.16883,-82.27775,12.8706,3.2217
2013,15JUN2013,42,42091,42091201204,40.16884,-75.23533,10.1314,2.051
2013,15JUN2013,39,39041,39041011412,40.16895,-83.15012,13.8735,3.052
2013,15JUN2013,39,39041,39041011900,40.16897,-83.10638,13.8071,3.0312
2013,15JUN2013,42,42017,42017100803,40.16933,-74.8844,10.0919,1.9331
2013,15JUN2013,42,42125,42125704100,40.16934,-80.24659,12.025,2.3165
2013,15JUN2013,34,34021,34021003001,40.16946,-74.63076,10.0347,2.0749
2013,15JUN2013,42,42041,42041012900,40.17024,-77.40151,8.7821,2.0437
2013,15JUN2013,42,42091,42091210700,40.17039,-75.43609,9.9644,2.07
2013,15JUN2013,34,34025,34025809000,40.17051,-74.02619,10.3893,2.366
2013,15JUN2013,39,39109,39109315001,40.17078,-84.28997,14.5252,3.5362
2013,15JUN2013,18,18035,18035001500,40.17093,-85.3744,13.631,2.7472
2013,15JUN2013,18,18035,18035001600,40.17105,-85.38944,13.6908,2.7677
2013,15JUN2013,42,42041,42041011605,40.17108,-76.9632,8.9664,1.8939
2013,15JUN2013,42,42125,42125754400,40.1712,-80.26129,12.0008,2.2736
2013,15JUN2013,42,42017,42017106100,40.17127,-74.91879,10.1252,1.945
2013,15JUN2013,29,29001,29001950200,40.17145,-92.72533,8.9961,2.5346
2013,15JUN2013,42,42125,42125775300,40.17165,-79.86199,13.2106,2.7597
2013,15JUN2013,42,42017,42017105807,40.17173,-74.86315,10.1006,1.9614
2013,15JUN2013,18,18057,18057110201,40.17194,-86.07537,14.4656,3.3817
2013,15JUN2013,42,42017,42017101505,40.17202,-75.01986,10.1953,1.9622
2013,15JUN2013,49,49049,49049002902,40.17204,-111.61427,4.7178,0.93389
2013,15JUN2013,42,42041,42041012502,40.17229,-77.14036,8.6177,1.8181
2013,15JUN2013,42,42011,42011011703,40.17241,-75.88267,9.6916,2.1706
2013,15JUN2013,42,42091,42091200401,40.17263,-75.1085,10.2039,1.9933
2013,15JUN2013,18,18035,18035001400,40.17282,-85.36327,13.6308,2.826
2013,15JUN2013,39,39089,39089754700,40.1729,-82.45606,12.9124,3.1359
2013,15JUN2013,42,42091,42091201409,40.17293,-75.18925,10.1708,2.0223
2013,15JUN2013,42,42129,42129807000,40.17298,-79.45032,13.0162,2.8833
2013,15JUN2013,42,42017,42017101504,40.17338,-75.05733,10.1798,1.9621
2013,15JUN2013,34,34025,34025808500,40.17344,-74.05216,10.314,2.3101
2013,15JUN2013,31,31145,31145963100,40.17351,-100.47129,6.3754,2.0679
2013,15JUN2013,39,39081,39081012300,40.17368,-80.69556,12.3084,2.4497
2013,15JUN2013,42,42091,42091200507,40.1738,-75.1519,10.2492,2.097
2013,15JUN2013,29,29111,29111970100,40.17416,-91.55637,11.2367,2.89
2013,15JUN2013,42,42125,42125753700,40.17443,-80.23246,11.9249,2.2447
2013,15JUN2013,49,49049,49049003002,40.17451,-111.58292,4.7316,0.97627
2013,15JUN2013,42,42125,42125751200,40.17454,-80.29541,11.8865,2.3071
2013,15JUN2013,42,42091,42091203204,40.17488,-75.28956,10.0754,2.0358
2013,15JUN2013,42,42017,42017105810,40.17512,-74.82239,10.1187,1.9478
2013,15JUN2013,42,42071,42071012404,40.17518,-76.149,9.9596,2.1563
2013,15JUN2013,42,42091,42091200305,40.17541,-75.0899,10.1612,2.0284
2013,15JUN2013,39,39041,39041011423,40.17575,-83.06008,13.6621,2.9994
2013,15JUN2013,39,39041,39041011750,40.17591,-82.89236,13.2305,2.9318
2013,15JUN2013,42,42029,42029301600,40.17606,-75.75411,9.7007,2.0931
2013,15JUN2013,42,42071,42071012200,40.17609,-76.16981,9.9475,2.121
